date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:15:39	84016/84016	---M-Z	200	added ('OK')	application/x-javascript	etag:%225684-56c3e07c5521a%22	http://www.emanuelepapale.com/wp-content/cache/minify/bab44.js	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/www.emanuelepapale.com/wp-content/cache/minify/bab44.js	(from http://www.emanuelepapale.com/)
16:15:39	48663/48663	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Jun%202018%2010:45:35%20GMT	http://www.emanuelepapale.com/projects/	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/www.emanuelepapale.com/projects/index.html	(from http://www.emanuelepapale.com/)
16:15:42	49895/49895	---M--	200	added ('OK')	image/png	etag:%22c2e7-5607788d529b3%22	http://www.emanuelepapale.com/wp-content/uploads/2017/12/happy-skull.png	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/www.emanuelepapale.com/wp-content/uploads/2017/12/happy-skull.png	(from http://www.emanuelepapale.com/)
16:15:43	51166/51166	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Jun%202018%2010:45:38%20GMT	http://www.emanuelepapale.com/contact-me/	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/www.emanuelepapale.com/contact-me/index.html	(from http://www.emanuelepapale.com/)
16:15:44	51645/51645	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Jun%202018%2010:45:39%20GMT	http://www.emanuelepapale.com/projects/spotzer-website-redesign/	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/www.emanuelepapale.com/projects/spotzer-website-redesign/index.html	(from http://www.emanuelepapale.com/)
16:15:45	53319/53319	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Jun%202018%2010:45:41%20GMT	http://www.emanuelepapale.com/projects/kill-your-idols-use-your-brain/	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/www.emanuelepapale.com/projects/kill-your-idols-use-your-brain/index.html	(from http://www.emanuelepapale.com/)
16:15:46	847/847	---M--	200	added ('OK')	image/gif	etag:%2234f-568fde2fc5401%22	http://www.emanuelepapale.com/wp-content/plugins/contact-form-7/images/ajax-loader.gif	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/www.emanuelepapale.com/wp-content/plugins/contact-form-7/images/ajax-loader.gif	(from http://www.emanuelepapale.com/wp-content/cache/minify/ed721.css)
16:15:46	64732/64732	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Jun%202018%2010:45:43%20GMT	http://www.emanuelepapale.com/projects/the-logotypes-collection/	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/www.emanuelepapale.com/projects/the-logotypes-collection/index.html	(from http://www.emanuelepapale.com/)
16:15:47	110935/110935	---M--	200	added ('OK')	image/jpeg	etag:%221b157-5607787c48bfe%22	http://www.emanuelepapale.com/wp-content/uploads/2017/12/hero-bg.jpg?id=223	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/www.emanuelepapale.com/wp-content/uploads/2017/12/hero-bgcf23.jpg	(from http://www.emanuelepapale.com/)
16:15:48	61569/61569	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Jun%202018%2010:45:45%20GMT	http://www.emanuelepapale.com/projects/random-artworks-1/	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/www.emanuelepapale.com/projects/random-artworks-1/index.html	(from http://www.emanuelepapale.com/)
16:15:51	41567/41567	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2001%20Jun%202018%2010:45:48%20GMT	http://www.emanuelepapale.com/wp-content/themes/dt-the7-child/fonts/Againts.ttf	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/www.emanuelepapale.com/wp-content/themes/dt-the7-child/fonts/Againts.ttf	(from http://www.emanuelepapale.com/wp-content/cache/minify/ed721.css)
16:15:54	41567/41567	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2001%20Jun%202018%2010:45:50%20GMT	http://www.emanuelepapale.com/wp-content/themes/dt-the7-child/fonts/Againts.svg	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/www.emanuelepapale.com/wp-content/themes/dt-the7-child/fonts/Againts.svg	(from http://www.emanuelepapale.com/wp-content/cache/minify/ed721.css)
16:15:56	288/288	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jun%202018%2010:45:54%20GMT	http://emanuelepapale.com/wp-content/plugins/js_composer/assets/vc/alert.png	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/emanuelepapale.com/wp-content/plugins/js_composer/assets/vc/alert.17.delayed	(from http://www.emanuelepapale.com/wp-content/cache/minify/ed721.css)
16:15:57	302/302	---M--	200	added ('OK')	image/png	etag:%2212e-55f7fc8c9446c%22	http://www.emanuelepapale.com/wp-content/plugins/js_composer/assets/vc/alert.png	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/www.emanuelepapale.com/wp-content/plugins/js_composer/assets/vc/alert.png	(from http://www.emanuelepapale.com/wp-content/cache/minify/ed721.css)
16:15:58	287/287	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jun%202018%2010:45:57%20GMT	http://emanuelepapale.com/wp-content/plugins/js_composer/assets/vc/info.png	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/emanuelepapale.com/wp-content/plugins/js_composer/assets/vc/info.19.delayed	(from http://www.emanuelepapale.com/wp-content/cache/minify/ed721.css)
16:15:59	323/323	---M--	200	added ('OK')	image/png	etag:%22143-55f7fc8c94854%22	http://www.emanuelepapale.com/wp-content/plugins/js_composer/assets/vc/info.png	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/www.emanuelepapale.com/wp-content/plugins/js_composer/assets/vc/info.png	(from http://www.emanuelepapale.com/wp-content/cache/minify/ed721.css)
16:16:01	287/287	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jun%202018%2010:45:59%20GMT	http://emanuelepapale.com/wp-content/plugins/js_composer/assets/vc/tick.png	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/emanuelepapale.com/wp-content/plugins/js_composer/assets/vc/tick.1b.delayed	(from http://www.emanuelepapale.com/wp-content/cache/minify/ed721.css)
16:16:02	244/244	---M--	200	added ('OK')	image/png	etag:%22f4-55f7fc8c8ee7c%22	http://www.emanuelepapale.com/wp-content/plugins/js_composer/assets/vc/tick.png	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/www.emanuelepapale.com/wp-content/plugins/js_composer/assets/vc/tick.png	(from http://www.emanuelepapale.com/wp-content/cache/minify/ed721.css)
16:16:03	294/294	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jun%202018%2010:46:01%20GMT	http://emanuelepapale.com/wp-content/plugins/js_composer/assets/vc/exclamation.png	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/emanuelepapale.com/wp-content/plugins/js_composer/assets/vc/exclamation.1d.delayed	(from http://www.emanuelepapale.com/wp-content/cache/minify/ed721.css)
16:16:04	495/495	---M--	200	added ('OK')	image/png	etag:%221ef-55f7fc8c8ea94%22	http://www.emanuelepapale.com/wp-content/plugins/js_composer/assets/vc/exclamation.png	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/www.emanuelepapale.com/wp-content/plugins/js_composer/assets/vc/exclamation.png	(from http://www.emanuelepapale.com/wp-content/cache/minify/ed721.css)
16:16:05	305/305	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jun%202018%2010:46:03%20GMT	http://emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/address-book.png	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/address-book.1f.delayed	(from http://www.emanuelepapale.com/wp-content/cache/minify/ed721.css)
16:16:05	712/712	---M--	200	added ('OK')	image/png	etag:%222c8-55f7fc8c7024b%22	http://www.emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/address-book.png	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/www.emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/address-book.png	(from http://www.emanuelepapale.com/wp-content/cache/minify/ed721.css)
16:16:07	304/304	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jun%202018%2010:46:05%20GMT	http://emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.21.delayed	(from http://www.emanuelepapale.com/wp-content/cache/minify/ed721.css)
16:16:07	841/841	---M--	200	added ('OK')	image/png	etag:%22349-55f7fc8c70633%22	http://www.emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/www.emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	(from http://www.emanuelepapale.com/wp-content/cache/minify/ed721.css)
16:16:09	299/299	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jun%202018%2010:46:07%20GMT	http://emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/anchor.png	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/anchor.23.delayed	(from http://www.emanuelepapale.com/wp-content/cache/minify/ed721.css)
16:16:09	694/694	---M--	200	added ('OK')	image/png	etag:%222b6-55f7fc8c70a1b%22	http://www.emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/anchor.png	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/www.emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/anchor.png	(from http://www.emanuelepapale.com/wp-content/cache/minify/ed721.css)
16:16:11	310/310	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jun%202018%2010:46:09%20GMT	http://emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/application-image.png	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/application-image.25.delayed	(from http://www.emanuelepapale.com/wp-content/cache/minify/ed721.css)
16:16:11	544/544	---M--	200	added ('OK')	image/png	etag:%22220-55f7fc8c7024b%22	http://www.emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/application-image.png	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/www.emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/application-image.png	(from http://www.emanuelepapale.com/wp-content/cache/minify/ed721.css)
16:16:13	298/298	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jun%202018%2010:46:11%20GMT	http://emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/arrow.png	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/arrow.27.delayed	(from http://www.emanuelepapale.com/wp-content/cache/minify/ed721.css)
16:16:13	590/590	---M--	200	added ('OK')	image/png	etag:%2224e-55f7fc8c70633%22	http://www.emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/arrow.png	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/www.emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/arrow.png	(from http://www.emanuelepapale.com/wp-content/cache/minify/ed721.css)
16:16:14	301/301	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jun%202018%2010:46:13%20GMT	http://emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/asterisk.29.delayed	(from http://www.emanuelepapale.com/wp-content/cache/minify/ed721.css)
16:16:15	682/682	---M--	200	added ('OK')	image/png	etag:%222aa-55f7fc8c70633%22	http://www.emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/www.emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	(from http://www.emanuelepapale.com/wp-content/cache/minify/ed721.css)
16:16:16	307/307	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jun%202018%2010:46:14%20GMT	http://emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.2b.delayed	(from http://www.emanuelepapale.com/wp-content/cache/minify/ed721.css)
16:16:17	705/705	---M--	200	added ('OK')	image/png	etag:%222c1-55f7fc8c70633%22	http://www.emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/www.emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	(from http://www.emanuelepapale.com/wp-content/cache/minify/ed721.css)
16:16:18	300/300	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jun%202018%2010:46:16%20GMT	http://emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/balloon.png	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/balloon.2d.delayed	(from http://www.emanuelepapale.com/wp-content/cache/minify/ed721.css)
16:16:19	674/674	---M--	200	added ('OK')	image/png	etag:%222a2-55f7fc8c70633%22	http://www.emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/balloon.png	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/www.emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/balloon.png	(from http://www.emanuelepapale.com/wp-content/cache/minify/ed721.css)
16:16:20	305/305	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jun%202018%2010:46:18%20GMT	http://emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.2f.delayed	(from http://www.emanuelepapale.com/wp-content/cache/minify/ed721.css)
16:16:21	717/717	---M--	200	added ('OK')	image/png	etag:%222cd-55f7fc8c70a1b%22	http://www.emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/www.emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	(from http://www.emanuelepapale.com/wp-content/cache/minify/ed721.css)
16:16:22	309/309	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jun%202018%2010:46:20%20GMT	http://emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.31.delayed	(from http://www.emanuelepapale.com/wp-content/cache/minify/ed721.css)
16:16:23	691/691	---M--	200	added ('OK')	image/png	etag:%222b3-55f7fc8c70a1b%22	http://www.emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/www.emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	(from http://www.emanuelepapale.com/wp-content/cache/minify/ed721.css)
16:16:24	308/308	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jun%202018%2010:46:22%20GMT	http://emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.33.delayed	(from http://www.emanuelepapale.com/wp-content/cache/minify/ed721.css)
16:16:24	700/700	---M--	200	added ('OK')	image/png	etag:%222bc-55f7fc8c70633%22	http://www.emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/www.emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	(from http://www.emanuelepapale.com/wp-content/cache/minify/ed721.css)
16:16:26	305/305	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jun%202018%2010:46:24%20GMT	http://emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/battery-full.35.delayed	(from http://www.emanuelepapale.com/wp-content/cache/minify/ed721.css)
16:16:26	648/648	---M--	200	added ('OK')	image/png	etag:%22288-55f7fc8c70a1b%22	http://www.emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/www.emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	(from http://www.emanuelepapale.com/wp-content/cache/minify/ed721.css)
16:16:27	302/302	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jun%202018%2010:46:26%20GMT	http://emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/binocular.png	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/binocular.37.delayed	(from http://www.emanuelepapale.com/wp-content/cache/minify/ed721.css)
16:16:28	621/621	---M--	200	added ('OK')	image/png	etag:%2226d-55f7fc8c7024b%22	http://www.emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/binocular.png	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/www.emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/binocular.png	(from http://www.emanuelepapale.com/wp-content/cache/minify/ed721.css)
16:16:29	312/312	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jun%202018%2010:46:27%20GMT	http://emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.39.delayed	(from http://www.emanuelepapale.com/wp-content/cache/minify/ed721.css)
16:16:30	688/688	---M--	200	added ('OK')	image/png	etag:%222b0-55f7fc8c70a1b%22	http://www.emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/www.emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	(from http://www.emanuelepapale.com/wp-content/cache/minify/ed721.css)
16:16:31	312/312	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jun%202018%2010:46:29%20GMT	http://emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.3b.delayed	(from http://www.emanuelepapale.com/wp-content/cache/minify/ed721.css)
16:16:32	700/700	---M--	200	added ('OK')	image/png	etag:%222bc-55f7fc8c70a1b%22	http://www.emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/www.emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	(from http://www.emanuelepapale.com/wp-content/cache/minify/ed721.css)
16:16:33	312/312	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jun%202018%2010:46:31%20GMT	http://emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.3d.delayed	(from http://www.emanuelepapale.com/wp-content/cache/minify/ed721.css)
16:16:33	647/647	---M--	200	added ('OK')	image/png	etag:%22287-55f7fc8c7024b%22	http://www.emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	C:/xampp/htdocs/Personal%20Portfolio/Personal%20Profilio/www.emanuelepapale.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	(from http://www.emanuelepapale.com/wp-content/cache/minify/ed721.css)
